DOW;AUT;ACH;SOI;IDN5;NM5;IDN4;NM4;IDN3;NM3;IDN2;NM2;VYMERA;NUTS1;NUTS1_CODE;NUTS2;NUTS2_CODE;NUTS3;NUTS3_CODE;LAU1;LAU1_CODE;LAU2;LAU2_CODE
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;862690;Horný Tekovský Hrádok;502847;Tekovský Hrádok;402;Levice;4;Nitriansky;2990818;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Tekovský Hrádok;SK0232502847
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;862703;Telince;555967;Telince;403;Nitra;4;Nitriansky;6843892;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Nitra;SK0233;Telince;SK0233555967
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;862711;Temeš;514403;Temeš;307;Prievidza;3;Trenèiansky;4273937;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Prievidza;SK0227;Temeš;SK0227514403
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;862720;Teplièka;543667;Teplièka;810;Spišská Nová Ves;8;Košický;6319898;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Spišská Nová Ves;SK042A;Teplièka;SK042A543667
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;862738;Šafárka;543667;Teplièka;810;Spišská Nová Ves;8;Košický;1415213;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Spišská Nová Ves;SK042A;Teplièka;SK042A543667
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;862754;Teplièka nad Váhom;518034;Teplièka nad Váhom;511;Žilina;5;Žilinský;10879811;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Žilina;SK031B;Teplièka nad Váhom;SK031B518034
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;862762;Teplièky;556645;Teplièky;203;Hlohovec;2;Trnavský;5674924;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Hlohovec;SK0213;Teplièky;SK0213556645
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;862771;Teplý Vrch;515671;Teplý Vrch;609;Rimavská Sobota;6;Banskobystrický;5983179;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Teplý Vrch;SK0329515671
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;862789;Dolné Terany;518867;Terany;605;Krupina;6;Banskobystrický;4176620;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Krupina;SK0325;Terany;SK0325518867
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;862797;Horné Terany;518867;Terany;605;Krupina;6;Banskobystrický;6656860;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Krupina;SK0325;Terany;SK0325518867
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;863041;Terchová;518042;Terchová;511;Žilina;5;Žilinský;70125677;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Žilina;SK031B;Terchová;SK031B518042
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;863084;Teriakovce;525286;Teriakovce;707;Prešov;7;Prešovský;3204394;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Prešov;SK0417;Teriakovce;SK0417525286
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;863092;Teròa;525294;Teròa;707;Prešov;7;Prešovský;9420875;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Prešov;SK0417;Teròa;SK0417525294
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;863114;Tesáre;505561;Tesáre;406;Topo¾èany;4;Nitriansky;13537821;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Topo¾èany;SK0236;Tesáre;SK0236505561
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;863122;Mlyòany;500810;Tesárske Mlyòany;407;Zlaté Moravce;4;Nitriansky;6830420;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Zlaté Moravce;SK0237;Tesárske Mlyòany;SK0237500810
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;863149;Tesáre nad Žitavou;500810;Tesárske Mlyòany;407;Zlaté Moravce;4;Nitriansky;11176856;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Zlaté Moravce;SK0237;Tesárske Mlyòany;SK0237500810
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;863157;Tešedíkovo;504068;Tešedíkovo;405;Ša¾a;4;Nitriansky;22784579;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Ša¾a;SK0235;Tešedíkovo;SK0235504068
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;863165;Tešmák;502782;Šahy;402;Levice;4;Nitriansky;18428829;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Šahy;SK0232502782
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;863173;Tibava;523178;Tibava;809;Sobrance;8;Košický;10657186;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Sobrance;SK0429;Tibava;SK0429523178
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;863190;Tichý Potok;525308;Tichý Potok;708;Sabinov;7;Prešovský;16505863;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Sabinov;SK0418;Tichý Potok;SK0418525308
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;863203;Timoradza;505579;Timoradza;301;Bánovce nad Bebravou;3;Trenèiansky;10489379;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Bánovce nad Bebravou;SK0221;Timoradza;SK0221505579
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;863211;Tisinec;527912;Tisinec;711;Stropkov;7;Prešovský;3758522;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Stropkov;SK041B;Tisinec;SK041B527912
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;863220;Tisovec;515680;Tisovec;609;Rimavská Sobota;6;Banskobystrický;102698769;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Tisovec;SK0329515680
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;863416;Tlmaèe;502863;Tlmaèe;402;Levice;4;Nitriansky;4641578;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Tlmaèe;SK0232502863
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;863424;Toènica;511901;Toènica;606;Luèenec;6;Banskobystrický;11924754;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Luèenec;SK0326;Toènica;SK0326511901
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;863432;Tokajík;527921;Tokajík;711;Stropkov;7;Prešovský;8243343;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Stropkov;SK041B;Tokajík;SK041B527921
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;863459;Tomášikovo;504076;Tomášikovo;202;Galanta;2;Trnavský;21134662;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Galanta;SK0212;Tomášikovo;SK0212504076
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;863475;Malý Madaras;508276;Tomášov;108;Senec;1;Bratislavský;1968354;Slovensko;SK0;Bratislavský kraj;SK01;Bratislavský kraj;SK010;Senec;SK0108;Tomášov;SK0108508276
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;863491;Tomášov;508276;Tomášov;108;Senec;1;Bratislavský;17989879;Slovensko;SK0;Bratislavský kraj;SK01;Bratislavský kraj;SK010;Senec;SK0108;Tomášov;SK0108508276
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;863505;Tomášovce;511919;Tomášovce;606;Luèenec;6;Banskobystrický;14103948;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Luèenec;SK0326;Tomášovce;SK0326511919
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;863513;Tomášovce;515698;Tomášovce;609;Rimavská Sobota;6;Banskobystrický;6441340;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Tomášovce;SK0329515698
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;863521;Tôò;501361;Tôò;401;Komárno;4;Nitriansky;9498558;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Komárno;SK0231;Tôò;SK0231501361
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;863530;Topo¾a;520888;Topo¾a;709;Snina;7;Prešovský;26384069;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Snina;SK0419;Topo¾a;SK0419520888
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;863548;Topo¾èany;504998;Topo¾èany;406;Topo¾èany;4;Nitriansky;16947411;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Topo¾èany;SK0236;Topo¾èany;SK0236504998
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;863882;Topo¾èianky;500828;Topo¾èianky;407;Zlaté Moravce;4;Nitriansky;26326838;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Zlaté Moravce;SK0237;Topo¾èianky;SK0237500828
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;863912;Topo¾nica;504084;Topo¾nica;202;Galanta;2;Trnavský;10474503;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Galanta;SK0212;Topo¾nica;SK0212504084
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;863921;Dolné Topo¾níky;501921;Topo¾níky;201;Dunajská Streda;2;Trnavský;24120322;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Topo¾níky;SK0211501921
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;863939;Horné Topo¾níky;501921;Topo¾níky;201;Dunajská Streda;2;Trnavský;10699596;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Topo¾níky;SK0211501921
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;863955;Òárad;501930;Òárad;201;Dunajská Streda;2;Trnavský;10446988;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Òárad;SK0211501930
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;863971;Topo¾ovka;520896;Topo¾ovka;702;Humenné;7;Prešovský;7787412;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Humenné;SK0412;Topo¾ovka;SK0412520896
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;863998;Toporec;523976;Toporec;703;Kežmarok;7;Prešovský;28134027;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Kežmarok;SK0413;Toporec;SK0413523976
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;864005;Torysa;525316;Torysa;708;Sabinov;7;Prešovský;10566001;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Sabinov;SK0418;Torysa;SK0418525316
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;864021;Torysky;543675;Torysky;704;Levoèa;7;Prešovský;17719670;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Levoèa;SK0414;Torysky;SK0414543675
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;864030;Tovarné;529192;Tovarné;713;Vranov nad Top¾ou;7;Prešovský;7708236;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Vranov nad Top¾ou;SK041D;Tovarné;SK041D529192
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;864048;Tovarnianska Polianka;529206;Tovarnianska Polianka;713;Vranov nad Top¾ou;7;Prešovský;4237927;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Vranov nad Top¾ou;SK041D;Tovarnianska Polianka;SK041D529206
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;864056;Tovarníky;580457;Tovarníky;406;Topo¾èany;4;Nitriansky;5410746;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Topo¾èany;SK0236;Tovarníky;SK0236580457
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;864064;Trakovice;507661;Trakovice;203;Hlohovec;2;Trnavský;11631554;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Hlohovec;SK0213;Trakovice;SK0213507661
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;864081;Trávnica;503606;Trávnica;404;Nové Zámky;4;Nitriansky;21154936;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Nové Zámky;SK0234;Trávnica;SK0234503606
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;864099;Trávnik;501379;Trávnik;401;Komárno;4;Nitriansky;18617762;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Komárno;SK0231;Trávnik;SK0231501379
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;864102;Trebatice;507679;Trebatice;204;Piešany;2;Trnavský;7666303;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Piešany;SK0214;Trebatice;SK0214507679
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;864137;Trebejov;522082;Trebejov;806;Košice - okolie;8;Košický;7671565;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice - okolie;SK0426;Trebejov;SK0426522082
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;864161;Trebe¾ovce;511927;Trebe¾ovce;606;Luèenec;6;Banskobystrický;16330920;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Luèenec;SK0326;Trebe¾ovce;SK0326511927
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;864170;Trebichava;505595;Trebichava;301;Bánovce nad Bebravou;3;Trenèiansky;11765172;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Bánovce nad Bebravou;SK0221;Trebichava;SK0221505595
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;864188;Trebišov;528099;Trebišov;811;Trebišov;8;Košický;62100619;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Trebišov;SK042B;Trebišov;SK042B528099
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;864315;Trebostovo;512664;Trebostovo;506;Martin;5;Žilinský;13122503;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Martin;SK0316;Trebostovo;SK0316512664
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;864323;Trebušovce;516457;Trebušovce;610;Ve¾ký Krtíš;6;Banskobystrický;9481456;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Ve¾ký Krtíš;SK032A;Trebušovce;SK032A516457
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;864358;Trenè;557340;Trenè;606;Luèenec;6;Banskobystrický;17556910;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Luèenec;SK0326;Trenè;SK0326557340
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;864374;Trenèianska Teplá;506559;Trenèianska Teplá;309;Trenèín;3;Trenèiansky;9811477;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Trenèín;SK0229;Trenèianska Teplá;SK0229506559
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;864391;Trenèianska Turná;506567;Trenèianska Turná;309;Trenèín;3;Trenèiansky;16265702;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Trenèín;SK0229;Trenèianska Turná;SK0229506567
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;864404;Trenèianske Bohuslavice;506583;Trenèianske Bohuslavice;304;Nové Mesto nad Váhom;3;Trenèiansky;6405003;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Nové Mesto nad Váhom;SK0224;Trenèianske Bohuslavice;SK0224506583
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;864412;Trenèianske Jastrabie;506591;Trenèianske Jastrabie;309;Trenèín;3;Trenèiansky;12253892;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Trenèín;SK0229;Trenèianske Jastrabie;SK0229506591
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;864421;Trenèianske Mitice;506605;Trenèianske Mitice;309;Trenèín;3;Trenèiansky;12832510;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Trenèín;SK0229;Trenèianske Mitice;SK0229506605
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;864455;Trenèianske Teplice;506613;Trenèianske Teplice;309;Trenèín;3;Trenèiansky;10449358;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Trenèín;SK0229;Trenèianske Teplice;SK0229506613
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;864528;Trenèín;505820;Trenèín;309;Trenèín;3;Trenèiansky;15177783;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Trenèín;SK0229;Trenèín;SK0229505820
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;864668;Trenèianske Biskupice;505820;Trenèín;309;Trenèín;3;Trenèiansky;7503943;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Trenèín;SK0229;Trenèín;SK0229505820
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;864714;Horné Mýto;555568;Horné Mýto;201;Dunajská Streda;2;Trnavský;12107415;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Horné Mýto;SK0211555568
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;864731;Trhová Hradská;555576;Trhová Hradská;201;Dunajská Streda;2;Trnavský;24757433;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Trhová Hradská;SK0211555576
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;864757;Trhovište;523186;Trhovište;807;Michalovce;8;Košický;12550208;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Michalovce;SK0427;Trhovište;SK0427523186
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;864765;Malá Tàòa;513792;Malá Tàòa;811;Trebišov;8;Košický;9806850;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Trebišov;SK042B;Malá Tàòa;SK042B513792
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;864773;Ve¾ká Tàòa;513806;Ve¾ká Tàòa;811;Trebišov;8;Košický;14114836;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Trebišov;SK042B;Ve¾ká Tàòa;SK042B513806
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;864790;Trnava;506745;Trnava;207;Trnava;2;Trnavský;63841920;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Trnava;SK0217;Trnava;SK0217506745
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;865265;Trnavá Hora;517313;Trnavá Hora;613;Žiar nad Hronom;6;Banskobystrický;6724036;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Žiar nad Hronom;SK032D;Trnavá Hora;SK032D517313
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;865273;Trnava pri Laborci;523194;Trnava pri Laborci;807;Michalovce;8;Košický;15939454;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Michalovce;SK0427;Trnava pri Laborci;SK0427523194
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;865290;Trnávka;501956;Trnávka;201;Dunajská Streda;2;Trnavský;7971529;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Trnávka;SK0211501956
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;865303;Trnávka;543829;Trnávka;811;Trebišov;8;Košický;6017923;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Trebišov;SK042B;Trnávka;SK042B543829
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;865311;Budièka;518875;Tànie;611;Zvolen;6;Banskobystrický;1816672;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Zvolen;SK032B;Tànie;SK032B518875
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;865338;Kašova Lehôtka;518875;Tànie;611;Zvolen;6;Banskobystrický;1170535;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Zvolen;SK032B;Tànie;SK032B518875
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;865346;Tànie;518875;Tànie;611;Zvolen;6;Banskobystrický;9303140;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Zvolen;SK032B;Tànie;SK032B518875
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;865354;Trnkov;525324;Trnkov;707;Prešov;7;Prešovský;1792755;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Prešov;SK0417;Trnkov;SK0417525324
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;865371;Trnové;517402;Žilina;511;Žilina;5;Žilinský;8732905;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Žilina;SK031B;Žilina;SK031B517402
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;865389;Trnovec;504912;Trnovec;206;Skalica;2;Trnavský;2527842;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Skalica;SK0216;Trnovec;SK0216504912
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;865397;Horný Jatov;504092;Trnovec nad Váhom;405;Ša¾a;4;Nitriansky;15479528;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Ša¾a;SK0235;Trnovec nad Váhom;SK0235504092
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;865427;Trnovec nad Váhom;504092;Trnovec nad Váhom;405;Ša¾a;4;Nitriansky;17057019;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Ša¾a;SK0235;Trnovec nad Váhom;SK0235504092
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;865435;Trnovo;512672;Trnovo;506;Martin;5;Žilinský;7443521;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Martin;SK0316;Trnovo;SK0316512672
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;865443;Troèany;519880;Troèany;701;Bardejov;7;Prešovský;8467442;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Bardejov;SK0411;Troèany;SK0411519880
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;865451;Trpín;518883;Trpín;605;Krupina;6;Banskobystrický;6359121;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Krupina;SK0325;Trpín;SK0325518883
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;865460;Trsany;522091;Trsany;806;Košice - okolie;8;Košický;6591993;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice - okolie;SK0426;Trsany;SK0426522091
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;865478;Trstená;510106;Trstená;510;Tvrdošín;5;Žilinský;51281293;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Tvrdošín;SK031A;Trstená;SK031A510106
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;865486;Trstená na Ostrove;501964;Trstená na Ostrove;201;Dunajská Streda;2;Trnavský;6254616;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Trstená na Ostrove;SK0211501964
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;865494;Trstené;511072;Trstené;505;Liptovský Mikuláš;5;Žilinský;3941850;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Liptovský Mikuláš;SK0315;Trstené;SK0315511072
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;865508;Trstené pri Hornáde;522104;Trstené pri Hornáde;806;Košice - okolie;8;Košický;12919295;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice - okolie;SK0426;Trstené pri Hornáde;SK0426522104
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;865524;Trstice;504106;Trstice;202;Galanta;2;Trnavský;20266585;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Galanta;SK0212;Trstice;SK0212504106
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;865532;Tàstie;546640;Dolný Lieskov;306;Považská Bystrica;3;Trenèiansky;13367078;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Považská Bystrica;SK0226;Dolný Lieskov;SK0226546640
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;865559;Trstín;507687;Trstín;207;Trnava;2;Trnavský;26185612;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Trnava;SK0217;Trstín;SK0217507687
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;865567;Trubín;517038;Lovèica-Trubín;613;Žiar nad Hronom;6;Banskobystrický;19885203;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Žiar nad Hronom;SK032D;Lovèica-Trubín;SK032D517038
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;865575;Tuhár;511943;Tuhár;606;Luèenec;6;Banskobystrický;19235585;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Luèenec;SK0326;Tuhár;SK0326511943
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;865583;Tuhrina;525332;Tuhrina;707;Prešov;7;Prešovský;13256558;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Prešov;SK0417;Tuhrina;SK0417525332
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;865605;Tuchyòa;513725;Tuchyòa;302;Ilava;3;Trenèiansky;5544322;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Ilava;SK0222;Tuchyòa;SK0222513725
