DOW;AUT;ACH;SOI;FACC;IDN4;NM4;IDN3;NM3;IDN2;NM2;VYMERA;NUTS1;NUTS1_CODE;NUTS2;NUTS2_CODE;NUTS3;NUTS3_CODE;LAU1;LAU1_CODE;LAU2;LAU2_CODE
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;505455;Rybany;301;Bánovce nad Bebravou;3;Trenèiansky;11041509.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Bánovce nad Bebravou;SK0221;Rybany;SK0221505455
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;505463;Skaèany;305;Partizánske;3;Trenèiansky;15377694.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Partizánske;SK0225;Skaèany;SK0225505463
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;505471;Slatina nad Bebravou;301;Bánovce nad Bebravou;3;Trenèiansky;11527494.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Bánovce nad Bebravou;SK0221;Slatina nad Bebravou;SK0221505471
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;505480;Slatinka nad Bebravou;301;Bánovce nad Bebravou;3;Trenèiansky;9537110.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Bánovce nad Bebravou;SK0221;Slatinka nad Bebravou;SK0221505480
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;505498;Solèany;406;Topo¾èany;4;Nitriansky;20022398.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Topo¾èany;SK0236;Solèany;SK0236505498
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;505510;Súlovce;406;Topo¾èany;4;Nitriansky;12640353.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Topo¾èany;SK0236;Súlovce;SK0236505510
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;505536;Šalgovce;406;Topo¾èany;4;Nitriansky;8987899.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Topo¾èany;SK0236;Šalgovce;SK0236505536
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;505544;Šípkov;301;Bánovce nad Bebravou;3;Trenèiansky;11556305.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Bánovce nad Bebravou;SK0221;Šípkov;SK0221505544
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;505552;Šišov;301;Bánovce nad Bebravou;3;Trenèiansky;9631243.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Bánovce nad Bebravou;SK0221;Šišov;SK0221505552
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;505561;Tesáre;406;Topo¾èany;4;Nitriansky;13537821.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Topo¾èany;SK0236;Tesáre;SK0236505561
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;505579;Timoradza;301;Bánovce nad Bebravou;3;Trenèiansky;10489379.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Bánovce nad Bebravou;SK0221;Timoradza;SK0221505579
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;505595;Trebichava;301;Bánovce nad Bebravou;3;Trenèiansky;11765172.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Bánovce nad Bebravou;SK0221;Trebichava;SK0221505595
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;505617;Tvrdomestice;406;Topo¾èany;4;Nitriansky;8790709.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Topo¾èany;SK0236;Tvrdomestice;SK0236505617
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;505625;Uhrovec;301;Bánovce nad Bebravou;3;Trenèiansky;22948443.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Bánovce nad Bebravou;SK0221;Uhrovec;SK0221505625
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;505633;Uhrovské Podhradie;301;Bánovce nad Bebravou;3;Trenèiansky;12522114.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Bánovce nad Bebravou;SK0221;Uhrovské Podhradie;SK0221505633
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;505641;Urmince;406;Topo¾èany;4;Nitriansky;10909004.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Topo¾èany;SK0236;Urmince;SK0236505641
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;505676;Ve¾ké Dvorany;406;Topo¾èany;4;Nitriansky;7749656.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Topo¾èany;SK0236;Ve¾ké Dvorany;SK0236505676
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;505684;Ve¾ké Hoste;301;Bánovce nad Bebravou;3;Trenèiansky;8258653.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Bánovce nad Bebravou;SK0221;Ve¾ké Hoste;SK0221505684
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;505692;Ve¾ké Chlievany;301;Bánovce nad Bebravou;3;Trenèiansky;5146123.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Bánovce nad Bebravou;SK0221;Ve¾ké Chlievany;SK0221505692
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;505706;Ve¾ké Kršteòany;305;Partizánske;3;Trenèiansky;13476170.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Partizánske;SK0225;Ve¾ké Kršteòany;SK0225505706
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;505714;Ve¾ké Ripòany;406;Topo¾èany;4;Nitriansky;23682414.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Topo¾èany;SK0236;Ve¾ké Ripòany;SK0236505714
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;505722;Ve¾ké Uherce;305;Partizánske;3;Trenèiansky;27787533.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Partizánske;SK0225;Ve¾ké Uherce;SK0225505722
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;505731;Ve¾ký Klíž;305;Partizánske;3;Trenèiansky;42404963.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Partizánske;SK0225;Ve¾ký Klíž;SK0225505731
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;505749;Velušovce;406;Topo¾èany;4;Nitriansky;5810289.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Topo¾èany;SK0236;Velušovce;SK0236505749
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;505757;Vozokany;406;Topo¾èany;4;Nitriansky;9116717.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Topo¾èany;SK0236;Vozokany;SK0236505757
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;505765;Vysoèany;301;Bánovce nad Bebravou;3;Trenèiansky;4320831.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Bánovce nad Bebravou;SK0221;Vysoèany;SK0221505765
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;505773;Závada;406;Topo¾èany;4;Nitriansky;8946037.0;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Topo¾èany;SK0236;Závada;SK0236505773
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;505790;Zlatníky;301;Bánovce nad Bebravou;3;Trenèiansky;50439750.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Bánovce nad Bebravou;SK0221;Zlatníky;SK0221505790
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;505803;Žabokreky nad Nitrou;305;Partizánske;3;Trenèiansky;6976874.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Partizánske;SK0225;Žabokreky nad Nitrou;SK0225505803
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;505811;Žitná-Radiša;301;Bánovce nad Bebravou;3;Trenèiansky;17769435.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Bánovce nad Bebravou;SK0221;Žitná-Radiša;SK0221505811
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;505820;Trenèín;309;Trenèín;3;Trenèiansky;81996059.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Trenèín;SK0229;Trenèín;SK0229505820
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;505838;Adamovské Kochanovce;309;Trenèín;3;Trenèiansky;9662581.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Trenèín;SK0229;Adamovské Kochanovce;SK0229505838
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;505846;Beckov;304;Nové Mesto nad Váhom;3;Trenèiansky;28628764.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Nové Mesto nad Váhom;SK0224;Beckov;SK0224505846
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;505854;Bobot;309;Trenèín;3;Trenèiansky;16079016.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Trenèín;SK0229;Bobot;SK0229505854
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;505871;Bošáca;304;Nové Mesto nad Váhom;3;Trenèiansky;19597676.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Nové Mesto nad Váhom;SK0224;Bošáca;SK0224505871
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;505889;Brunovce;304;Nové Mesto nad Váhom;3;Trenèiansky;5821124.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Nové Mesto nad Váhom;SK0224;Brunovce;SK0224505889
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;505897;Bzince pod Javorinou;304;Nové Mesto nad Váhom;3;Trenèiansky;33533281.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Nové Mesto nad Váhom;SK0224;Bzince pod Javorinou;SK0224505897
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;505901;Èachtice;304;Nové Mesto nad Váhom;3;Trenèiansky;32568944.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Nové Mesto nad Váhom;SK0224;Èachtice;SK0224505901
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;505919;Èastkovce;304;Nové Mesto nad Váhom;3;Trenèiansky;7571110.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Nové Mesto nad Váhom;SK0224;Èastkovce;SK0224505919
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;505935;Dolná Poruba;309;Trenèín;3;Trenèiansky;22688322.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Trenèín;SK0229;Dolná Poruba;SK0229505935
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;505943;Dolná Súèa;309;Trenèín;3;Trenèiansky;26319198.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Trenèín;SK0229;Dolná Súèa;SK0229505943
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;505951;Dolné Srnie;304;Nové Mesto nad Váhom;3;Trenèiansky;8787980.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Nové Mesto nad Váhom;SK0224;Dolné Srnie;SK0224505951
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;505960;Drietoma;309;Trenèín;3;Trenèiansky;35832373.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Trenèín;SK0229;Drietoma;SK0229505960
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;505978;Dubodiel;309;Trenèín;3;Trenèiansky;20191054.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Trenèín;SK0229;Dubodiel;SK0229505978
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;505994;Hôrka nad Váhom;304;Nové Mesto nad Váhom;3;Trenèiansky;18318974.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Nové Mesto nad Váhom;SK0224;Hôrka nad Váhom;SK0224505994
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506001;Horná Streda;304;Nové Mesto nad Váhom;3;Trenèiansky;9826533.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Nové Mesto nad Váhom;SK0224;Horná Streda;SK0224506001
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506010;Horná Súèa;309;Trenèín;3;Trenèiansky;53823906.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Trenèín;SK0229;Horná Súèa;SK0229506010
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506028;Horòany;309;Trenèín;3;Trenèiansky;6707154.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Trenèín;SK0229;Horòany;SK0229506028
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506036;Horné Srnie;309;Trenèín;3;Trenèiansky;27256571.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Trenèín;SK0229;Horné Srnie;SK0229506036
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506044;Hrabovka;309;Trenèín;3;Trenèiansky;4294725.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Trenèín;SK0229;Hrabovka;SK0229506044
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506052;Hrádok;304;Nové Mesto nad Váhom;3;Trenèiansky;24134862.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Nové Mesto nad Váhom;SK0224;Hrádok;SK0224506052
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506061;Hrachovište;304;Nové Mesto nad Váhom;3;Trenèiansky;9204346.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Nové Mesto nad Váhom;SK0224;Hrachovište;SK0224506061
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506079;Hrašné;303;Myjava;3;Trenèiansky;7878741.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Myjava;SK0223;Hrašné;SK0223506079
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506087;Chocholná-Velèice;309;Trenèín;3;Trenèiansky;27898217.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Trenèín;SK0229;Chocholná-Velèice;SK0229506087
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506095;Ivanovce;309;Trenèín;3;Trenèiansky;15077087.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Trenèín;SK0229;Ivanovce;SK0229506095
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506109;Kálnica;304;Nové Mesto nad Váhom;3;Trenèiansky;26403842.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Nové Mesto nad Váhom;SK0224;Kálnica;SK0224506109
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506125;Koèovce;304;Nové Mesto nad Váhom;3;Trenèiansky;15318947.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Nové Mesto nad Váhom;SK0224;Koèovce;SK0224506125
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506133;Kostolná-Zárieèie;309;Trenèín;3;Trenèiansky;3666418.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Trenèín;SK0229;Kostolná-Zárieèie;SK0229506133
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506141;Kostolné;303;Myjava;3;Trenèiansky;10108652.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Myjava;SK0223;Kostolné;SK0223506141
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506150;Krajné;303;Myjava;3;Trenèiansky;28466594.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Myjava;SK0223;Krajné;SK0223506150
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506168;Krivosúd-Bodovka;309;Trenèín;3;Trenèiansky;8081826.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Trenèín;SK0229;Krivosúd-Bodovka;SK0229506168
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506184;Lubina;304;Nové Mesto nad Váhom;3;Trenèiansky;29433264.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Nové Mesto nad Váhom;SK0224;Lubina;SK0224506184
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506206;Lúka;304;Nové Mesto nad Váhom;3;Trenèiansky;17407385.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Nové Mesto nad Váhom;SK0224;Lúka;SK0224506206
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506231;Mníchova Lehota;309;Trenèín;3;Trenèiansky;16616073.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Trenèín;SK0229;Mníchova Lehota;SK0229506231
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506249;Modrová;304;Nové Mesto nad Váhom;3;Trenèiansky;11674695.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Nové Mesto nad Váhom;SK0224;Modrová;SK0224506249
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506257;Modrovka;304;Nové Mesto nad Váhom;3;Trenèiansky;3159809.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Nové Mesto nad Váhom;SK0224;Modrovka;SK0224506257
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506265;Moravské Lieskové;304;Nové Mesto nad Váhom;3;Trenèiansky;36420772.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Nové Mesto nad Váhom;SK0224;Moravské Lieskové;SK0224506265
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506273;Motešice;309;Trenèín;3;Trenèiansky;17392843.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Trenèín;SK0229;Motešice;SK0229506273
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506281;Nemšová;309;Trenèín;3;Trenèiansky;33443588.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Trenèín;SK0229;Nemšová;SK0229506281
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506290;Neporadza;309;Trenèín;3;Trenèiansky;14211477.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Trenèín;SK0229;Neporadza;SK0229506290
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506303;Nová Bošáca;304;Nové Mesto nad Váhom;3;Trenèiansky;33439889.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Nové Mesto nad Váhom;SK0224;Nová Bošáca;SK0224506303
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506311;Nová Lehota;304;Nové Mesto nad Váhom;3;Trenèiansky;18213766.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Nové Mesto nad Váhom;SK0224;Nová Lehota;SK0224506311
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506338;Nové Mesto nad Váhom;304;Nové Mesto nad Váhom;3;Trenèiansky;32582561.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Nové Mesto nad Váhom;SK0224;Nové Mesto nad Váhom;SK0224506338
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506346;Oèkov;304;Nové Mesto nad Váhom;3;Trenèiansky;4936957.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Nové Mesto nad Váhom;SK0224;Oèkov;SK0224506346
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506354;Omšenie;309;Trenèín;3;Trenèiansky;24360865.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Trenèín;SK0229;Omšenie;SK0229506354
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506371;Opatovce;309;Trenèín;3;Trenèiansky;2897931.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Trenèín;SK0229;Opatovce;SK0229506371
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506401;Pobedim;304;Nové Mesto nad Váhom;3;Trenèiansky;8609489.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Nové Mesto nad Váhom;SK0224;Pobedim;SK0224506401
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506419;Podkylava;303;Myjava;3;Trenèiansky;8453700.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Myjava;SK0223;Podkylava;SK0223506419
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506427;Podolie;304;Nové Mesto nad Váhom;3;Trenèiansky;17266039.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Nové Mesto nad Váhom;SK0224;Podolie;SK0224506427
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506435;Potvorice;304;Nové Mesto nad Váhom;3;Trenèiansky;4044738.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Nové Mesto nad Váhom;SK0224;Potvorice;SK0224506435
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506443;Považany;304;Nové Mesto nad Váhom;3;Trenèiansky;8748328.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Nové Mesto nad Váhom;SK0224;Považany;SK0224506443
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506478;Selec;309;Trenèín;3;Trenèiansky;24802055.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Trenèín;SK0229;Selec;SK0229506478
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506508;Soblahov;309;Trenèín;3;Trenèiansky;17382286.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Trenèín;SK0229;Soblahov;SK0229506508
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506516;Stará Lehota;304;Nové Mesto nad Váhom;3;Trenèiansky;16167148.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Nové Mesto nad Váhom;SK0224;Stará Lehota;SK0224506516
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506524;Stará Turá;304;Nové Mesto nad Váhom;3;Trenèiansky;50941123.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Nové Mesto nad Váhom;SK0224;Stará Turá;SK0224506524
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506532;Svinná;309;Trenèín;3;Trenèiansky;8599750.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Trenèín;SK0229;Svinná;SK0229506532
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506541;Štvrtok;309;Trenèín;3;Trenèiansky;4083659.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Trenèín;SK0229;Štvrtok;SK0229506541
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506559;Trenèianska Teplá;309;Trenèín;3;Trenèiansky;15129341.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Trenèín;SK0229;Trenèianska Teplá;SK0229506559
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506567;Trenèianska Turná;309;Trenèín;3;Trenèiansky;17240613.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Trenèín;SK0229;Trenèianska Turná;SK0229506567
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506583;Trenèianske Bohuslavice;304;Nové Mesto nad Váhom;3;Trenèiansky;6405003.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Nové Mesto nad Váhom;SK0224;Trenèianske Bohuslavice;SK0224506583
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506591;Trenèianske Jastrabie;309;Trenèín;3;Trenèiansky;12253892.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Trenèín;SK0229;Trenèianske Jastrabie;SK0229506591
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506605;Trenèianske Mitice;309;Trenèín;3;Trenèiansky;12832510.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Trenèín;SK0229;Trenèianske Mitice;SK0229506605
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506613;Trenèianske Teplice;309;Trenèín;3;Trenèiansky;10449358.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Trenèín;SK0229;Trenèianske Teplice;SK0229506613
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506630;Vaïovce;304;Nové Mesto nad Váhom;3;Trenèiansky;11114277.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Nové Mesto nad Váhom;SK0224;Vaïovce;SK0224506630
28.02.2023;GKÚ;Geodetická (< 10 cm);Overený spracovaním;FA004;506648;Ve¾ká Hradná;309;Trenèín;3;Trenèiansky;11882942.0;Slovensko;SK0;Západné Slovensko;SK02;Trenèiansky kraj;SK022;Trenèín;SK0229;Ve¾ká Hradná;SK0229506648
